Style #,Order #,Customer,Roll #,Vendor Roll #,Rack,Qty (yds),Qty (lbs),Good Ea.,Bad Ea.,Received
BK8322/0,D40508,"CFAB - CREATIVE FABRIC SERVICE, LLC",004050801,4050801,302,57.9,22.4,0,0,4/7/2020
BK8322/0,D40508,"CFAB - CREATIVE FABRIC SERVICE, LLC",004050802,4050802,302,98.8,44.0,0,0,4/7/2020
BK8322/0,D40508,"CFAB - CREATIVE FABRIC SERVICE, LLC",004050803,4050803,302,107.9,46.9,0,0,4/7/2020
BK8321OW/0,D40539,"CFAB - CREATIVE FABRIC SERVICE, LLC",004053901,4053901,302,62.0,29.2,0,0,4/15/2020
BK8321OW/0,D40656,"CFAB - CREATIVE FABRIC SERVICE, LLC",204065601,4065601,SR5,64.0,29.8,0,0,6/17/2025
BK8321OW/0,D40656,"CFAB - CREATIVE FABRIC SERVICE, LLC",004065602,4065602,302,63.0,31.0,0,0,4/15/2020
BK8328/CC,D40785,"CFAB - CREATIVE FABRIC SERVICE, LLC",004078516,4078516,SL134,73.8,42.7,0,0,4/24/2020
BK8328/CC,D40785,"CFAB - CREATIVE FABRIC SERVICE, LLC",004078517,4078517,SL134,69.6,42.0,0,0,4/24/2020
BK8328/CC,D40785,"CFAB - CREATIVE FABRIC SERVICE, LLC",004078518,4078518,SL134,69.0,44.5,0,0,4/24/2020
BK8328/CC,D40785,"CFAB - CREATIVE FABRIC SERVICE, LLC",004078519,4078519,SL134,78.4,50.3,0,0,4/24/2020
BK8328/CC,D40785,"CFAB - CREATIVE FABRIC SERVICE, LLC",004078520,4078520,SL134,65.3,39.3,0,0,4/24/2020
BK8328/CC,D40903,"CFAB - CREATIVE FABRIC SERVICE, LLC",004090301,4090301,SL134,89.4,46.3,0,0,4/27/2020
BK8328/CC,D40903,"CFAB - CREATIVE FABRIC SERVICE, LLC",004090302,4090302,SL134,87.3,42.0,0,0,4/27/2020
BK8328/CC,D40903,"CFAB - CREATIVE FABRIC SERVICE, LLC",004090303,4090303,SL134,87.6,43.4,0,0,4/27/2020
BK8328/CC,D40903,"CFAB - CREATIVE FABRIC SERVICE, LLC",004090304,4090304,SL134,85.2,42.3,0,0,4/27/2020
BK8336-1/0,D41497,"CFAB - CREATIVE FABRIC SERVICE, LLC",004149701,4149701,222B,43.0,31.6,0,0,2/17/2021
BK8336-0/0,D41632,"CFAB - CREATIVE FABRIC SERVICE, LLC",004163201,4163201,222B,44.3,44.7,0,0,2/17/2021
BK8336-0/0,D41632,"CFAB - CREATIVE FABRIC SERVICE, LLC",004163202,4163202,222B,20.5,16.3,0,0,2/17/2021
BK8336-0/0,D41632,"CFAB - CREATIVE FABRIC SERVICE, LLC",004163203,4163203,222B,63.0,43.2,0,0,2/17/2021
BK8336-0/0,D41632,"CFAB - CREATIVE FABRIC SERVICE, LLC",004163204,4163204,222B,72.5,49.0,0,0,2/17/2021
BK8336-0/0,D41632,"CFAB - CREATIVE FABRIC SERVICE, LLC",004163205,4163205,222B,66.1,39.1,0,0,2/17/2021
BK8336-1/0,D41634,"CFAB - CREATIVE FABRIC SERVICE, LLC",004163401,4163401,222B,67.0,49.7,0,0,2/17/2021
BK8328/0,D41802,"CFAB - CREATIVE FABRIC SERVICE, LLC",004180212,4180212,SL100,85.0,18.5,0,0,6/2/2020
BK8340/0,D42247,"CFAB - CREATIVE FABRIC SERVICE, LLC",004224701,4224701,SL114,55.0,43.5,0,0,7/20/2020
BK8340/0,D42247,"CFAB - CREATIVE FABRIC SERVICE, LLC",004224702,4224702,SL114,76.0,36.1,0,0,7/20/2020
BK8340/0,D42247,"CFAB - CREATIVE FABRIC SERVICE, LLC",004224703,4224703,SL114,82.0,29.9,0,0,7/20/2020
BK8340/0,D42247,"CFAB - CREATIVE FABRIC SERVICE, LLC",004224704,4224704,SL114,77.0,36.4,0,0,7/20/2020
BK8340/0,D42247,"CFAB - CREATIVE FABRIC SERVICE, LLC",004224705,4224705,SL114,78.0,41.5,0,0,7/20/2020
BK8313/0,D42248,"CFAB - CREATIVE FABRIC SERVICE, LLC",004224801,4224801,222B,84.1,47.7,0,0,2/17/2021
BK8313/0,D42248,"CFAB - CREATIVE FABRIC SERVICE, LLC",004224802,4224802,222B,83.0,47.2,0,0,2/17/2021
BK8328/0,D42249,"CFAB - CREATIVE FABRIC SERVICE, LLC",004224912,4224912,SL114,74.0,43.4,0,0,7/20/2020
BK8328/0,D42249,"CFAB - CREATIVE FABRIC SERVICE, LLC",004224913,4224913,SL114,70.0,43.3,0,0,7/20/2020
BK8328/0,D42249,"CFAB - CREATIVE FABRIC SERVICE, LLC",004224914,4224914,SL114,106.0,35.8,0,0,7/20/2020
BK8328/0,D42249,"CFAB - CREATIVE FABRIC SERVICE, LLC",004224915,4224915,SL114,57.0,36.5,0,0,7/20/2020
BK8328/0,D42249,"CFAB - CREATIVE FABRIC SERVICE, LLC",004224916,4224916,SL114,84.0,46.1,0,0,7/20/2020
BK8328/0,D42249,"CFAB - CREATIVE FABRIC SERVICE, LLC",004224917,4224917,SL114,83.0,35.7,0,0,7/20/2020
BK8328/0,D42249,"CFAB - CREATIVE FABRIC SERVICE, LLC",004224918,4224918,SL114,82.0,39.7,0,0,7/20/2020
BK8328/0,D42249,"CFAB - CREATIVE FABRIC SERVICE, LLC",004224919,4224919,SL114,80.0,37.9,0,0,7/20/2020
BK8328/CCWW,D42256,"CFAB - CREATIVE FABRIC SERVICE, LLC",004225618,927504,SL114,84.6,39.5,0,0,7/9/2020
BK8328/CCWW,D42256,"CFAB - CREATIVE FABRIC SERVICE, LLC",004225619,927505,SL114,89.7,37.0,0,0,7/9/2020
BK8328/CCWW,D42256,"CFAB - CREATIVE FABRIC SERVICE, LLC",004225620,927506,SL114,90.6,39.4,0,0,7/9/2020
BK8328/CCWW,D42622,"CFAB - CREATIVE FABRIC SERVICE, LLC",004262204,29929024,PALLET1,76.2,45.8,0,0,8/7/2020
BK8328/CCWW,D42622,"CFAB - CREATIVE FABRIC SERVICE, LLC",004262206,29929026,PALLET1,76.7,44.9,0,0,8/7/2020
BK8328/CCWW,D42622,"CFAB - CREATIVE FABRIC SERVICE, LLC",004262210,29929030,PALLET1,77.5,44.3,0,0,8/7/2020
BK8328/CCWW,D42622,"CFAB - CREATIVE FABRIC SERVICE, LLC",004262211,29929031,PALLET1,78.5,45.2,0,0,8/7/2020
BK8328/CCWW,D42622,"CFAB - CREATIVE FABRIC SERVICE, LLC",004262215,29929035,PALLET1,78.8,45.1,0,0,8/7/2020
BK8378/0,D42985,"CFAB - CREATIVE FABRIC SERVICE, LLC",004298503,4298503,216L,20.0,8.5,0,0,10/22/2020
BK8378/0,D42985,"CFAB - CREATIVE FABRIC SERVICE, LLC",204298507,4298507,216L,24.0,11.7,0,0,10/23/2020
BK8378/0,D42985,"CFAB - CREATIVE FABRIC SERVICE, LLC",804298509,4298509,216L,82.0,39.6,0,0,10/23/2020
BK8378/0,D42985,"CFAB - CREATIVE FABRIC SERVICE, LLC",804298510,4298510,216L,96.0,47.1,0,0,10/23/2020
BK8378/0,D42985,"CFAB - CREATIVE FABRIC SERVICE, LLC",204298511,4298511,216L,26.0,12.4,0,0,10/23/2020
BK8378/0,D42985,"CFAB - CREATIVE FABRIC SERVICE, LLC",104298512,4298512,216L,20.0,9.7,0,0,10/23/2020
BK8378/0,D42985,"CFAB - CREATIVE FABRIC SERVICE, LLC",204298512,4298512,216L,46.0,20.4,0,0,10/23/2020
CT2730-1/0,D43095,CTIC - CREATIVE TICKING,004309501,4309501,813,17.4,31.8,0,0,8/24/2020
CT2731-1/0,D43402,CTIC - CREATIVE TICKING,004340201,4340201,216L,15.0,17.8,0,0,10/1/2020
CT2731-1/0,D43402,CTIC - CREATIVE TICKING,004340202,4340202,216L,16.2,18.4,0,0,10/1/2020
CT2773-1/0,D43843,CTIC - CREATIVE TICKING,004384301,4384301,216L,7.0,15.1,0,0,10/7/2020
CT1243-TT3/0,D43961,CTIC - CREATIVE TICKING,004396110,4396110,302,35.9,59.2,0,0,10/19/2020
CT1243-TT3/0,D43961,CTIC - CREATIVE TICKING,004396111,4396111,302,36.4,59.6,0,0,10/19/2020
CT1243-TT3/0,D43961,CTIC - CREATIVE TICKING,004396112,4396112,302,13.2,23.2,0,0,10/19/2020
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,004413001,4413001,146B,31.5,51.5,0,0,10/27/2020
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,004413002,4413002,146B,31.9,53.5,0,0,10/27/2020
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,104413003,4413003,146B,25.0,41.3,0,0,1/4/2021
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,004413004,4413004,146B,31.0,49.7,0,0,10/27/2020
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,004413005,4413005,146B,31.5,48.6,0,0,10/27/2020
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,004413006,4413006,146B,30.4,51.0,0,0,10/27/2020
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,004413007,4413007,146B,31.9,54.0,0,0,10/27/2020
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,004413008,4413008,146B,27.2,43.5,0,0,10/27/2020
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,104413009,4413009,146B,24.0,37.8,0,0,1/4/2021
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,004413010,4413010,146B,32.2,54.2,0,0,10/27/2020
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,104413011,4413011,146B,25.0,39.6,0,0,1/4/2021
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,004413012,4413012,146B,31.7,50.3,0,0,10/27/2020
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,004413013,4413013,146B,31.7,52.4,0,0,10/27/2020
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,004413014,4413014,146B,28.8,48.0,0,0,10/27/2020
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,004413015,4413015,146B,32.0,53.7,0,0,10/27/2020
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,004413017,4413017,146B,35.7,57.7,0,0,10/27/2020
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,004413019,4413019,146B,31.7,51.8,0,0,10/27/2020
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,004413021,4413021,146B,31.4,50.9,0,0,10/27/2020
CT1243-TT3/0,D44130,CTIC - CREATIVE TICKING,004413022,4413022,146B,23.9,37.2,0,0,10/27/2020
CT1243-TT3/0,D44341,CTIC - CREATIVE TICKING,004434110,4434110,A6,357.0,57.9,0,0,11/9/2020
CT1243-TT3/0,D44341,CTIC - CREATIVE TICKING,004434111,4434111,A6,34.8,56.9,0,0,11/9/2020
CT1243-TT3/0,D44341,CTIC - CREATIVE TICKING,004434112,4434112,A6,36.5,61.5,0,0,11/9/2020
CT1243-TT3/0,D44341,CTIC - CREATIVE TICKING,004434113,4434113,A6,57.4,90.7,0,0,11/9/2020
CT1243-TT3/0,D44341,CTIC - CREATIVE TICKING,004434114,4434114,A6,33.4,56.5,0,0,11/9/2020
CT1243-TT3/0,D44341,CTIC - CREATIVE TICKING,004434115,4434115,A6,35.6,60.3,0,0,11/9/2020
CT1243-TT3/0,D44341,CTIC - CREATIVE TICKING,004434116,4434116,A6,33.4,56.6,0,0,11/9/2020
CT1243-TT3/0,D44341,CTIC - CREATIVE TICKING,004434117,4434117,A6,33.3,56.6,0,0,11/9/2020
CT1243-TT3/0,D44341,CTIC - CREATIVE TICKING,004434118,4434118,A6,33.5,53.6,0,0,11/9/2020
CT1243-TT3/0,D44341,CTIC - CREATIVE TICKING,104434119,4434119,A6,18.0,33.1,0,0,11/12/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446501,4446501,110B,31.7,55.4,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446502,4446502,110B,47.3,47.1,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446503,4446503,110B,32.2,55.4,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446504,4446504,110B,31.1,55.5,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446505,4446505,110B,32.5,54.6,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446506,4446506,110B,29.5,44.8,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446507,4446507,110B,31.4,52.0,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446508,4446508,110B,31.5,51.3,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446509,4446509,110B,28.6,40.3,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446511,4446511,110B,31.7,51.3,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446512,4446512,110B,31.2,51.2,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446513,4446513,110B,31.5,41.3,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446514,4446514,110B,32.0,51.5,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446515,4446515,110B,31.6,51.0,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446516,4446516,110B,31.6,51.0,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446517,4446517,110B,31.7,51.0,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446518,4446518,110B,31.6,50.8,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446519,4446519,110B,31.5,50.3,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446520,4446520,110B,31.6,50.3,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446521,4446521,110B,32.1,54.1,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446522,4446522,110B,31.6,50.3,0,0,11/13/2020
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,004446523,4446523,110B,27.0,43.4,0,0,11/13/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475901,4475901,6019,30.8,52.4,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475902,4475902,6019,32.9,60.5,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475903,4475903,6019,32.6,53.7,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475904,4475904,6019,32.0,56.9,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475905,4475905,6019,31.7,56.9,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475906,4475906,6019,33.5,59.4,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475907,4475907,6019,31.8,58.2,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475908,4475908,6019,30.2,53.6,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475909,4475909,6019,30.4,54.2,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475910,4475910,6019,31.9,56.0,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475911,4475911,6019,30.4,53.5,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475912,4475912,6019,33.4,57.6,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475914,4475914,6019,30.6,54.2,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475915,4475915,6019,31.6,55.3,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475916,4475916,6019,30.1,53.3,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475917,4475917,6019,30.7,51.3,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475918,4475918,6019,32.1,56.2,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475919,4475919,6019,41.4,72.5,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475920,4475920,6019,32.6,55.4,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475921,4475921,6019,24.9,43.4,0,0,12/2/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483401,4483401,A51,32.3,58.8,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483402,4483402,A51,36.1,65.4,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,104483403,4483403,A51,24.0,42.0,0,0,12/21/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483404,4483404,A51,36.9,60.4,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483405,4483405,A51,35.4,64.3,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483406,4483406,A51,35.5,64.2,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483407,4483407,A51,37.1,58.7,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,104483408,4483408,A51,23.0,42.4,0,0,12/17/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483409,4483409,A51,38.0,65.0,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483410,4483410,A51,37.0,63.1,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483411,4483411,A51,39.4,65.6,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483412,4483412,A51,41.4,68.4,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483413,4483413,A51,36.7,61.5,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483414,4483414,A51,37.7,63.6,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483415,4483415,A51,32.2,54.3,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483416,4483416,A51,37.7,63.4,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483417,4483417,A51,38.6,63.4,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483418,4483418,A51,37.6,61.8,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483419,4483419,A51,12.9,23.0,0,0,12/4/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495701,4495701,A11,30.5,54.6,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495702,4495702,A11,31.0,53.5,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495703,4495703,A11,30.5,52.1,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495704,4495704,A11,30.3,52.6,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495705,4495705,A11,30.3,54.8,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495706,4495706,A11,30.9,57.0,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495707,4495707,A11,30.1,54.0,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495708,4495708,A11,30.5,53.7,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495709,4495709,A11,30.3,51.6,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495710,4495710,A11,30.0,54.2,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495711,4495711,A11,30.3,52.8,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495712,4495712,A11,30.4,55.4,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495713,4495713,A11,30.7,55.7,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495714,4495714,A11,30.4,56.1,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495715,4495715,A11,30.1,54.1,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495716,4495716,A11,30.2,53.5,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495717,4495717,A11,31.0,55.8,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495718,4495718,A11,30.2,53.0,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495719,4495719,A11,30.3,54.1,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495720,4495720,A11,30.1,52.6,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495721,4495721,A11,30.6,52.4,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495722,4495722,A11,13.8,24.4,0,0,12/11/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503101,4503101,GY411,33.3,56.8,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503103,4503103,GY411,32.4,54.8,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503105,4503105,GY411,33.6,57.0,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,104503106,4503106,GY411,25.0,40.5,0,0,1/4/2021
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503108,4503108,GY411,32.6,54.0,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503109,4503109,GY411,33.0,54.8,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503111,4503111,GY411,32.9,54.6,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503112,4503112,GY411,33.9,55.4,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503113,4503113,GY411,31.2,50.9,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,104503114,4503114,GY411,19.0,29.0,0,0,12/22/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503115,4503115,GY411,33.3,50.2,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503116,4503116,GY411,31.9,52.4,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503117,4503117,GY411,32.0,52.4,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503118,4503118,GY411,32.5,53.0,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503119,4503119,GY411,8.2,13.6,0,0,12/17/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511801,4511801,116B,25.4,47.3,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511802,4511802,116B,25.4,47.5,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511803,4511803,116B,25.2,46.6,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511804,4511804,116B,25.0,46.3,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511805,4511805,116B,25.3,45.8,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511806,4511806,116B,25.0,44.3,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511807,4511807,116B,50.1,44.2,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511808,4511808,116B,25.2,44.3,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511809,4511809,116B,25.1,43.1,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511810,4511810,116B,25.0,42.4,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511811,4511811,116B,25.0,42.8,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511812,4511812,116B,25.1,42.9,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511813,4511813,116B,25.6,43.1,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511814,4511814,116B,30.0,50.6,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511815,4511815,116B,30.0,50.5,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511816,4511816,116B,30.0,51.1,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511817,4511817,116B,30.0,51.3,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511818,4511818,116B,30.0,50.8,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511819,4511819,116B,30.0,50.7,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511820,4511820,116B,29.0,49.8,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511821,4511821,116B,30.2,51.3,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511822,4511822,116B,30.0,50.9,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511823,4511823,116B,30.6,51.4,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511824,4511824,116B,35.0,59.9,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511825,4511825,116B,12.8,22.6,0,0,12/23/2020
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520301,4520301,6015,26.1,45.2,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520302,4520302,6015,26.5,46.3,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,104520303,4520303,6015,17.0,27.0,0,0,1/8/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520304,4520304,6015,29.1,50.6,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520305,4520305,6015,22.5,36.8,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520306,4520306,6015,27.5,45.2,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520307,4520307,6015,20.0,33.4,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520308,4520308,6015,37.4,61.1,0,0,1/4/2021
